,real_id,lon,lat,cluster_id
0,276556799,104.0636064,30.649547600000002,1
1,276556859,104.0644224,30.623525300000004,8
2,276556860,104.0645003,30.621304100000003,8
3,276558480,104.0646038,30.622804100000003,8
4,276558491,104.0660483,30.6226428,8
5,276558558,104.0253195,30.6425093,20
6,288416379,104.083862,30.6898358,4
7,288416380,104.080525,30.6847522,4
8,288416384,104.06935959999998,30.681145500000003,17
9,288416386,104.06909959999999,30.679901899999997,17
10,288416399,104.03360179999999,30.680974600000003,5
11,314614019,104.0318762,30.619043199999997,9
12,314614086,104.0339744,30.6171946,29
13,314614336,104.0527377,30.6416734,1
14,314614358,104.04551409999999,30.630381699999997,29
15,314614375,104.03997829999999,30.6218787,29
16,314622896,104.0664771,30.6548869,1
17,314622903,104.03890279999999,30.648562599999998,20
18,314622918,104.0581502,30.660730600000004,1
19,314622919,104.058246,30.656690299999998,1
20,314622924,104.0537838,30.65015,1
21,314622931,104.0513248,30.648754600000004,1
22,314622954,104.0541871,30.650618199999997,1
23,314622956,104.0472286,30.6468907,1
24,314622958,104.0459662,30.644761,29
25,314622961,104.057458,30.6489945,1
26,314622964,104.0637425,30.646111600000005,1
27,314622970,104.03519449999999,30.6428346,20
28,314622978,104.00859399999999,30.654911600000005,2
29,314623056,104.0154053,30.616549499999998,9
30,314623088,104.0347608,30.653411300000002,20
31,314623097,104.0351017,30.646912300000004,20
32,314623099,104.0306897,30.639467800000002,20
33,314623102,104.02670450000001,30.6434755,20
34,314623104,104.0389332,30.646949699999997,20
35,314623106,104.03514799999999,30.6456718,20
36,314623112,104.0350235,30.6491419,20
37,314623117,104.03258309999998,30.649993199999997,20
38,314623138,104.0640242,30.637322499999996,8
39,314623148,104.0635976,30.651584200000002,1
40,314623160,104.068101,30.6695892,17
41,314635435,104.0360035,30.6318966,29
42,314635437,104.0393042,30.636850399999997,29
43,314635450,104.0373755,30.634030100000004,29
44,314635456,104.0325038,30.6408847,20
45,314635462,104.0318293,30.643949699999997,20
46,314635465,104.0351525,30.6442419,20
47,314635476,104.0337337,30.6395178,20
48,314635488,104.070561,30.657450300000004,1
49,314635491,104.0555142,30.6272245,8
50,314635503,104.04255649999999,30.6257631,29
51,314635512,104.042614,30.625989899999997,29
52,314654830,104.0444735,30.628728999999996,29
53,314655016,104.04401440000001,30.628019800000004,29
54,314655017,104.044124,30.6280339,29
55,314655039,104.0445255,30.627425,29
56,314655092,104.0454194,30.6193901,29
57,314655170,104.0491371,30.628819,29
58,314655429,104.03653620000001,30.639878200000002,20
59,318083025,104.01892640000001,30.672612899999997,24
60,318083027,104.01481390000001,30.6733326,24
61,318090562,103.9980415,30.668140500000003,2
62,318090571,103.99757159999999,30.663969599999998,2
63,318090585,104.00633909999999,30.655673600000004,2
64,318090605,104.01303670000001,30.6598101,2
65,318090606,104.0136054,30.660043199999997,2
66,318090636,104.01910140000001,30.665194500000002,24
67,337539008,104.02472940000001,30.6355081,20
68,337539075,104.00497320000001,30.6245189,23
69,337539093,104.01902270000001,30.627888800000004,9
70,337539164,104.03090809999999,30.6284597,9
71,337539180,104.0300841,30.626979,9
72,337539216,104.0353362,30.6243278,29
73,337539262,104.04055240000001,30.6386619,29
74,338246744,104.0297587,30.653394800000004,20
75,432429372,104.056071,30.631895399999998,8
76,432429373,104.0560448,30.635755800000002,29
77,432429376,104.05369590000001,30.637134600000003,29
78,432429383,104.0528762,30.6392966,29
79,432429386,104.05167270000001,30.639900399999995,29
80,432429395,104.0550392,30.640627600000002,1
81,432429409,104.0537434,30.6357119,29
82,432429412,104.04243290000001,30.6353697,29
83,432429413,104.04402490000001,30.6346164,29
84,432429414,104.0416237,30.631049100000006,29
85,432429416,104.0383204,30.6354119,29
86,432429420,104.0359135,30.635825899999997,29
87,432429421,104.0346801,30.6354842,29
88,432429422,104.03383249999999,30.636305800000002,20
89,432429423,104.03264,30.6374503,20
90,432429425,104.03201949999999,30.6350412,20
91,432429426,104.03125899999999,30.6364409,20
92,432429427,104.0403979,30.622390799999998,29
93,432429428,104.0405312,30.629389899999996,29
